alg,dataset,n_samples,% incomplete samples,time,execution,ACC,MCC,F1,precision,recall,ami,ari,completeness,silhouette,vrc,db,dunn,random_acc,random_f1,label_sizes,cluster_sizes,relative_label_sizes,relative_cluster_sizes,n_clustered_samples,percentage_clustered_samples,only_complete_samples,sub_ACC,sub_MCC,sub_F1,sub_precision,sub_recall,sub_ami,sub_ari,sub_completeness,sub_silhouette,sub_vrc,sub_db,sub_dunn,sub_random_acc,sub_random_f1,sub_label_sizes,sub_relative_label_sizes,comments
Concat,nutrimouse_genotype,40,50,0.017253680038265884,5,0.5,0.0,0.3333333333333333,0.5,0.25,-0.02158600749887227,-0.0196078431372549,0.0,0.20447279411094993,9.453298274742993,1.730655410120415,0.3835224888047377,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 30, 0: 10}","{1: 0.5, 0: 0.5}","{1: 0.75, 0: 0.25}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,50,0.017413438006769866,6,0.55,0.1091089451179962,0.4375,0.5833333333333334,0.35,-0.011218772819213251,-0.01179245283018868,0.009778620567741701,0.20469095004721788,10.847683591209256,1.6817783895919396,0.37949540196699116,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 28, 1: 12}","{1: 0.5, 0: 0.5}","{0: 0.7, 1: 0.3}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,50,0.019413791014812887,7,0.6,0.2182178902359924,0.5,0.6666666666666666,0.4,0.017243962111927646,0.018867924528301886,0.039546027980205116,0.22664419844488473,12.535329207394954,1.566764369826596,0.428138827403441,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 28, 1: 12}","{1: 0.5, 0: 0.5}","{0: 0.7, 1: 0.3}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,50,0.019387295003980398,8,0.525,0.05986843400892497,0.6274509803921569,0.5161290322580645,0.8,-0.01927938613767234,-0.015664773839827686,0.003366801200017094,0.2720168540584428,12.379071109952362,1.4890453432397064,0.4271182060608872,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 31, 1: 9}","{1: 0.5, 0: 0.5}","{0: 0.775, 1: 0.225}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,50,0.01786204701056704,9,0.55,0.11547005383792516,0.4,0.6,0.3,-0.010679527339601062,-0.009411764705882352,0.011917771610754583,0.2113958926798504,9.88761371210171,1.6951231894462113,0.40629585075086544,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 30, 1: 10}","{1: 0.5, 0: 0.5}","{0: 0.75, 1: 0.25}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,60,0.016708212031517178,0,0.55,0.1701758234142103,0.37373737373737376,0.39957264957264965,0.3666666666666667,-0.010651934107234853,0.0055346906503261515,0.02465486370216996,0.5078250524365517,7.522375085930546,2.5923898258743296,0.3387832736300664,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 24, 0.0: 13, 1.0: 3}","{1: 0.5, 0: 0.5}","{nan: 0.6, 0.0: 0.325, 1.0: 0.075}",16,40,True,0.5625,-0.041344911529736156,0.2222222222222222,0.3333333333333333,0.16666666666666666,-0.0753098987214857,-0.05,0.0017936953626569738,0.2639127467821495,5.692608173136629,1.1162807711325184,0.5126857156620069,0.625,0.38461538461538464,"{0: 10, 1: 6}","{0: 0.625, 1: 0.375}",{}
Concat,nutrimouse_genotype,40,60,0.016589482023846358,1,0.475,0.24056261216234406,0.32575757575757575,0.47222222222222215,0.3166666666666667,0.07557370784341896,0.10522151898734178,0.09611340568417948,0.4961019959447907,6.670134295269287,2.3543088575922053,0.3121870183377604,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 24, 1.0: 12, 0.0: 4}","{1: 0.5, 0: 0.5}","{nan: 0.6, 1.0: 0.3, 0.0: 0.1}",16,40,True,0.625,0.0,0.25,0.25,0.25,-0.07655289484795702,-0.041666666666666664,0.0,0.2200546158695837,5.047669196420001,1.4032798956403332,0.5995562011259884,0.75,0.42857142857142855,"{0: 12, 1: 4}","{0: 0.75, 1: 0.25}",{}
Concat,nutrimouse_genotype,40,60,0.0173736970173195,2,0.225,0.04745789978762495,0.21025641025641026,0.3666666666666667,0.15,-0.02557006464975169,-0.019002375296912115,0.0075931623814918196,0.507293315341377,6.77209442690382,1.9284706988082074,0.43592913280193646,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 24, 1.0: 10, 0.0: 6}","{1: 0.5, 0: 0.5}","{nan: 0.6, 1.0: 0.25, 0.0: 0.15}",16,40,True,0.5625,0.09759000729485331,0.631578947368421,0.6,0.6666666666666666,-0.04791625834243136,-0.05,0.007182567608991951,0.1879813358619,5.124828214954243,1.595114764999786,0.6591124001140554,0.5625,0.36,"{1: 9, 0: 7}","{1: 0.5625, 0: 0.4375}",{}
Concat,nutrimouse_genotype,40,60,0.01656649896176532,3,0.5,0.14237369936287486,0.3525252525252525,0.4138888888888889,0.3333333333333333,0.004922485026914141,0.001583531274742676,0.03322333060792074,0.5013598402300785,6.4170730319091085,2.013971337197647,0.3484153446604772,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 24, 1.0: 10, 0.0: 6}","{1: 0.5, 0: 0.5}","{nan: 0.6, 1.0: 0.25, 0.0: 0.15}",16,40,True,0.6875,0.3578300267477955,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.04623581386305443,0.08333333333333333,0.09799698901363851,0.16400815675549935,4.856163375498785,1.6051499394101878,0.4925185206062946,0.5625,0.36,"{0: 9, 1: 7}","{0: 0.5625, 1: 0.4375}",{}
Concat,nutrimouse_genotype,40,60,0.016639078967273235,4,0.425,0.0,0.3,0.3527777777777778,0.2833333333333334,0.020600427718072804,0.001583531274742676,0.046401248259267676,0.5073996855723684,7.077219416677863,1.935399127787079,0.3877620482172926,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 24, 0.0: 10, 1.0: 6}","{1: 0.5, 0: 0.5}","{nan: 0.6, 0.0: 0.25, 1.0: 0.15}",16,40,True,0.6875,0.42289003161103106,0.6666666666666667,0.8333333333333334,0.5555555555555556,0.09464471400238976,0.08333333333333333,0.1446898142909658,0.18884471711403422,5.355733612621086,1.5157093812805784,0.6097880381132869,0.5625,0.36,"{1: 9, 0: 7}","{1: 0.5625, 0: 0.4375}",{}
Concat,nutrimouse_genotype,40,60,0.01655140402726829,5,0.55,0.19245008972987526,0.37878787878787884,0.4166666666666667,0.3666666666666667,-0.003858618396808122,0.012658227848101266,0.02824474989803706,0.4948240522828004,6.2245600014596505,2.4515462582041265,0.36441114880111813,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 24, 0.0: 12, 1.0: 4}","{1: 0.5, 0: 0.5}","{nan: 0.6, 0.0: 0.3, 1.0: 0.1}",16,40,True,0.625,0.14907119849998599,0.4,0.5,0.3333333333333333,-0.04822616743153882,0.0,0.01936712812831326,0.20012435272777265,4.710477838942437,1.493958783178809,0.5961256315759608,0.625,0.38461538461538464,"{0: 10, 1: 6}","{0: 0.625, 1: 0.375}",{}
Concat,nutrimouse_genotype,40,60,0.016473412048071623,6,0.5,0.11931848997583691,0.3475073313782991,0.3926767676767677,0.3333333333333333,-0.016289123221885745,-0.010949145834707474,0.01623608309786688,0.5113082549676671,8.259772958337798,1.9429655478792807,0.3836571812067401,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 24, 1.0: 11, 0.0: 5}","{1: 0.5, 0: 0.5}","{nan: 0.6, 1.0: 0.275, 0.0: 0.125}",16,40,True,0.625,0.22084711628963774,0.5,0.6,0.42857142857142855,-0.019359981852485303,0.004149377593360996,0.03921248762911285,0.2308737165934106,6.250638995498874,1.3691842529570228,0.6702128288278222,0.5625,0.36,"{0: 9, 1: 7}","{0: 0.5625, 1: 0.4375}",{}
Concat,nutrimouse_genotype,40,60,0.027203832985833287,7,0.425,0.0,0.2929292929292929,0.3333333333333333,0.2833333333333333,-0.034603750229773717,-0.02929532858273951,0.0,0.5165861746196869,8.690777980504546,1.696536979942074,0.4195639719595198,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 24, 0.0: 10, 1.0: 6}","{1: 0.5, 0: 0.5}","{nan: 0.6, 0.0: 0.25, 1.0: 0.15}",16,40,True,0.5,0.0,0.42857142857142855,0.5,0.375,-0.05473139535548501,-0.06666666666666667,0.0,0.2281966516188538,6.576804958219657,1.4173304904054902,0.5538662288588672,0.5,0.3333333333333333,"{1: 8, 0: 8}","{1: 0.5, 0: 0.5}",{}
Concat,nutrimouse_genotype,40,60,0.017190381011459976,8,0.225,0.04745789978762495,0.20683760683760685,0.3444444444444444,0.15,0.02632101663617111,0.04275534441805225,0.05120962466202235,0.5193935425223152,9.006968922050143,1.669821121179125,0.4128490984036034,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 24, 1.0: 10, 0.0: 6}","{1: 0.5, 0: 0.5}","{nan: 0.6, 1.0: 0.25, 0.0: 0.15}",16,40,True,0.5625,0.034815531191139566,0.3636363636363636,0.3333333333333333,0.4,-0.060088214335266545,-0.05,0.0009120407930491057,0.2392041394305597,6.816084589659567,1.3713029662847784,0.6764456755959751,0.6875,0.4074074074074074,"{0: 11, 1: 5}","{0: 0.6875, 1: 0.3125}",{}
Concat,nutrimouse_genotype,40,60,0.016916249005589634,9,0.5,0.11931848997583691,0.3475073313782991,0.3926767676767677,0.3333333333333333,-0.016289123221885752,-0.010949145834707474,0.01623608309786688,0.5137735066862426,8.676554450910025,1.8843568196727378,0.40431676485569823,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 24, 1.0: 11, 0.0: 5}","{1: 0.5, 0: 0.5}","{nan: 0.6, 1.0: 0.275, 0.0: 0.125}",16,40,True,0.625,0.22084711628963774,0.7000000000000001,0.6363636363636364,0.7777777777777778,-0.019359981852485303,0.004149377593360996,0.03921248762911285,0.24099055111701645,6.566041206094071,1.3466561521806033,0.6207586182474363,0.5625,0.36,"{1: 9, 0: 7}","{1: 0.5625, 0: 0.4375}",{}
Concat,nutrimouse_genotype,40,60,0.017877737991511822,0,0.525,0.05986843400892497,0.6274509803921569,0.5161290322580645,0.8,-0.01927938613767234,-0.015664773839827686,0.003366801200017094,0.24091641355858986,10.795210773026177,1.5721973167828902,0.3905258503566124,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 31, 1: 9}","{1: 0.5, 0: 0.5}","{0: 0.775, 1: 0.225}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,60,0.018248941050842404,1,0.525,0.05986843400892497,0.6274509803921569,0.5161290322580645,0.8,-0.01927938613767234,-0.015664773839827686,0.003366801200017094,0.24936935314432337,10.554283557092978,1.6231170166644218,0.48770232484481485,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 31, 1: 9}","{1: 0.5, 0: 0.5}","{0: 0.775, 1: 0.225}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,60,0.017469846992753446,2,0.55,0.1091089451179962,0.4375,0.5833333333333334,0.35,-0.011218772819213251,-0.01179245283018868,0.009778620567741701,0.20976956405123745,10.255987572467841,1.7441747716016642,0.4639588278659061,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 28, 0: 12}","{1: 0.5, 0: 0.5}","{1: 0.7, 0: 0.3}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,60,0.017409357998985797,3,0.525,0.055989251095585425,0.3870967741935483,0.5454545454545454,0.3,-0.018526934513141982,-0.01832340815391663,0.002667693488249651,0.2229735131305735,10.830666035785477,1.6753087973218037,0.389144311405307,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 29, 1: 11}","{1: 0.5, 0: 0.5}","{0: 0.725, 1: 0.275}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,60,0.032309334026649594,4,0.525,0.05986843400892497,0.3448275862068966,0.5555555555555556,0.25,-0.01927938613767234,-0.015664773839827686,0.003366801200017094,0.2584805931797969,11.810026600176528,1.4866794522544018,0.46007114746370154,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 31, 1: 9}","{1: 0.5, 0: 0.5}","{0: 0.775, 1: 0.225}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,60,0.01773780694929883,5,0.55,0.125,0.35714285714285715,0.625,0.25,-0.009620015039248106,-0.006517205422314911,0.015747939968134506,0.2618328127615164,10.364741181052702,1.5391390434021524,0.44377941910069685,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 32, 0: 8}","{1: 0.5, 0: 0.5}","{1: 0.8, 0: 0.2}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,60,0.019529602024704218,6,0.525,0.055989251095585425,0.3870967741935483,0.5454545454545454,0.3,-0.018526934513141982,-0.01832340815391663,0.002667693488249651,0.22570202129795341,11.246179610260498,1.6340357326282027,0.3767349706937709,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 29, 0: 11}","{1: 0.5, 0: 0.5}","{1: 0.725, 0: 0.275}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,60,0.01727185200434178,7,0.6,0.23094010767585033,0.68,0.5666666666666667,0.85,0.022772493638739157,0.021176470588235293,0.048471594669712036,0.22044643258613156,10.106591801611895,1.6898724631276094,0.4013057414806859,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 30, 1: 10}","{1: 0.5, 0: 0.5}","{0: 0.75, 1: 0.25}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,60,0.016884349985048175,8,0.525,0.05986843400892497,0.3448275862068966,0.5555555555555556,0.25,-0.01927938613767234,-0.015664773839827686,0.003366801200017094,0.27639782324654416,11.426378963449134,1.5624504968516326,0.43456147750385177,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 31, 1: 9}","{1: 0.5, 0: 0.5}","{0: 0.775, 1: 0.225}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,60,0.017355682037305087,9,0.55,0.11547005383792516,0.4,0.6,0.3,-0.010679527339601062,-0.009411764705882352,0.011917771610754583,0.22163618602369847,10.323305183033506,1.6401004542902649,0.4051071472433552,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 30, 1: 10}","{1: 0.5, 0: 0.5}","{0: 0.75, 1: 0.25}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,70,0.016427129041403532,0,0.475,0.05212860351426869,0.3035714285714286,0.3452380952380952,0.31666666666666665,-0.019190611583470622,-0.013918067226890757,0.018543396638302963,0.6325000427948726,8.832848291914233,1.8308972492038185,0.3637472018674601,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 28, 0.0: 8, 1.0: 4}","{1: 0.5, 0: 0.5}","{nan: 0.7, 0.0: 0.2, 1.0: 0.1}",12,30,True,0.5833333333333334,0.23904572186687872,0.6153846153846154,0.5,0.8,-0.03549367906429903,-0.05866177818515124,0.04658199124049415,0.2056949394989643,4.774512590223909,1.3138920447815536,0.4808914433416236,0.5833333333333334,0.3684210526315789,"{0: 7, 1: 5}","{0: 0.5833333333333334, 1: 0.4166666666666667}",{}
Concat,nutrimouse_genotype,40,70,0.027819909038953483,1,0.45,0.1312159702703695,0.2801932367149758,0.41269841269841273,0.3,-0.007693815841612752,0.009450679267572357,0.030988130009274677,0.6226573816098098,8.218847711871087,2.1426364685757036,0.3148725423223783,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 28, 1.0: 9, 0.0: 3}","{1: 0.5, 0: 0.5}","{nan: 0.7, 1.0: 0.225, 0.0: 0.075}",12,30,True,0.5833333333333334,0.0,0.28571428571428575,0.3333333333333333,0.25,-0.10136481081069858,-0.0664819944598338,0.0,0.23844914287735286,4.442620384795182,1.2489473647808897,0.673277845799786,0.6666666666666666,0.4,"{0: 8, 1: 4}","{0: 0.6666666666666666, 1: 0.3333333333333333}",{}
Concat,nutrimouse_genotype,40,70,0.016035822045523673,2,0.425,0.0787295821622217,0.28140096618357485,0.5,0.2833333333333333,0.04971060473340131,-0.0007875566056310297,0.08303153570896642,0.6269624667737033,7.124700872432938,2.345842070557738,0.4428622669638547,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 28, 0.0: 9, 1.0: 3}","{1: 0.5, 0: 0.5}","{nan: 0.7, 0.0: 0.225, 1.0: 0.075}",12,30,True,0.75,0.5773502691896257,0.6666666666666666,1.0,0.5,0.2811785580884618,0.1951219512195122,0.38368854659634444,0.2067898554674291,3.8511896607745615,1.3260926082899658,0.7347511147979267,0.5,0.3333333333333333,"{1: 6, 0: 6}","{1: 0.5, 0: 0.5}",{}
Concat,nutrimouse_genotype,40,70,0.01667912001721561,3,0.475,0.05212860351426869,0.3134920634920635,0.375,0.31666666666666665,-0.01288923757688703,-0.013918067226890757,0.024192495936863408,0.6258787038410356,7.416907906857421,2.0134320493142694,0.4032973688924489,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 28, 0.0: 8, 1.0: 4}","{1: 0.5, 0: 0.5}","{nan: 0.7, 0.0: 0.2, 1.0: 0.1}",12,30,True,0.6666666666666666,0.3535533905932738,0.6,0.75,0.5,0.022828974479290814,0.03296703296703297,0.10158450008254839,0.18085317294911943,4.0091394091121195,1.443278023005145,0.6334063841466613,0.5,0.3333333333333333,"{1: 6, 0: 6}","{1: 0.5, 0: 0.5}",{}
Concat,nutrimouse_genotype,40,70,0.016606263001449406,4,0.475,0.10369516947304253,0.32264957264957267,0.4444444444444445,0.31666666666666665,0.061540216549438684,0.016548463356973995,0.08888011714461681,0.622568231206714,6.878305997648645,1.613832405334005,0.41797982931070676,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 28, 0.0: 6, 1.0: 6}","{1: 0.5, 0: 0.5}","{nan: 0.7, 0.0: 0.15, 1.0: 0.15}",12,30,True,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3016320273012215,0.3888888888888889,0.3499775783516458,0.15572438779212242,3.71800324197224,1.605132195875149,0.5366314030183922,0.5,0.3333333333333333,"{1: 6, 0: 6}","{1: 0.5, 0: 0.5}",{}
Concat,nutrimouse_genotype,40,70,0.016346813004929572,5,0.45,0.0,0.29960317460317465,0.36309523809523814,0.3,0.0678274420505942,0.006565126050420168,0.09655394247048199,0.6292994860223007,7.480374352091299,2.0227609214716953,0.49391580215920067,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 28, 1.0: 8, 0.0: 4}","{1: 0.5, 0: 0.5}","{nan: 0.7, 1.0: 0.2, 0.0: 0.1}",12,30,True,0.75,0.5976143046671968,0.7692307692307693,0.625,1.0,0.30818704952916015,0.18331805682859761,0.37414894920176167,0.18767055354758053,4.043445595725027,1.4373612794961939,0.7565354750807325,0.5833333333333334,0.3684210526315789,"{0: 7, 1: 5}","{0: 0.5833333333333334, 1: 0.4166666666666667}",{}
Concat,nutrimouse_genotype,40,70,0.04389771702699363,6,0.45,0.07787611974767475,0.31388888888888894,0.48809523809523814,0.3,0.2502144844045847,0.0755138223126929,0.2574584500054766,0.6234713767046876,6.621961566682869,1.863579782071123,0.3914015349620545,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 28, 0.0: 7, 1.0: 5}","{1: 0.5, 0: 0.5}","{nan: 0.7, 0.0: 0.175, 1.0: 0.125}",12,30,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1617622450871352,3.5794386846934434,1.6209222036078628,0.6142378780383966,0.5833333333333334,0.3684210526315789,"{0: 7, 1: 5}","{0: 0.5833333333333334, 1: 0.4166666666666667}",{}
Concat,nutrimouse_genotype,40,70,0.01645668101264164,7,0.5,0.0787295821622217,0.3232758620689656,0.3637566137566138,0.3333333333333333,-0.031366291448558715,-0.01614491041543611,0.009526433512949685,0.6324008377529872,9.548709348567504,2.0224790132824895,0.41958911381870967,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 28, 0.0: 9, 1.0: 3}","{1: 0.5, 0: 0.5}","{nan: 0.7, 0.0: 0.225, 1.0: 0.075}",12,30,True,0.5,-0.09759000729485331,0.25,0.3333333333333333,0.2,-0.08825273661663693,-0.07901907356948229,0.008613264733993162,0.2662084837193153,5.161464512739192,1.1744182816084132,0.7303813354729703,0.5833333333333334,0.3684210526315789,"{0: 7, 1: 5}","{0: 0.5833333333333334, 1: 0.4166666666666667}",{}
Concat,nutrimouse_genotype,40,70,0.01622139202663675,8,0.55,0.20851441405707477,0.3551587301587302,0.41071428571428575,0.3666666666666667,0.08787350082150598,0.047531512605042014,0.11452497171320672,0.6479427653148362,11.637406990365243,1.6091772885594258,0.38781864712498204,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 28, 0.0: 8, 1.0: 4}","{1: 0.5, 0: 0.5}","{nan: 0.7, 0.0: 0.2, 1.0: 0.1}",12,30,True,0.5833333333333334,0.408248290463863,0.5454545454545454,0.375,1.0,0.1214952683850478,-0.0664819944598338,0.19055818690062729,0.2845013821783255,6.290490265062294,1.1280717711360804,0.7081431356069013,0.75,0.42857142857142855,"{0: 9, 1: 3}","{0: 0.75, 1: 0.25}",{}
Concat,nutrimouse_genotype,40,70,0.0161597240366973,9,0.575,0.2361887464866651,0.38314176245210724,0.44973544973544977,0.3833333333333333,0.02630889626253508,0.02992715101397913,0.06181531933023494,0.6225811104648928,7.849033615982514,2.205077664599376,0.41304114379140594,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 28, 1.0: 9, 0.0: 3}","{1: 0.5, 0: 0.5}","{nan: 0.7, 1.0: 0.225, 0.0: 0.075}",12,30,True,0.75,0.408248290463863,0.823529411764706,0.7777777777777778,0.875,0.04581949863274382,0.1772853185595568,0.14245237505504024,0.22026103842915268,4.242720873504061,1.3247370867778394,0.7699700380133258,0.6666666666666666,0.4,"{1: 8, 0: 4}","{1: 0.6666666666666666, 0: 0.3333333333333333}",{}
Concat,nutrimouse_genotype,40,70,0.016597398032899946,0,0.525,0.0657951694959769,0.29629629629629634,0.5714285714285714,0.2,-0.02038933177946005,-0.012492680070271326,0.004680958342953936,0.29682188833104356,11.487889946252498,1.3942646177291442,0.3939961931204266,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 33, 0: 7}","{1: 0.5, 0: 0.5}","{1: 0.825, 0: 0.175}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,70,0.030324408959131688,1,0.5,0.0,0.28571428571428575,0.5,0.2,-0.023130272092194343,-0.016684045881126174,0.0,0.27215738623090374,10.938900457923491,1.4753203990338593,0.4327177005575921,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 32, 0: 8}","{1: 0.5, 0: 0.5}","{1: 0.8, 0: 0.2}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,70,0.01701366197085008,2,0.575,0.16796775328675628,0.45161290322580644,0.6363636363636364,0.35,0.00167373553401664,0.002094103789019043,0.02421795684540821,0.21763438433880128,9.292307390892805,1.8208613764185075,0.45872313670696047,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 29, 0: 11}","{1: 0.5, 0: 0.5}","{1: 0.725, 0: 0.275}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,70,0.016974130005110055,3,0.575,0.1796053020267749,0.6666666666666665,0.5483870967741935,0.85,0.005032331734224622,0.004699432151948306,0.030716910179446128,0.27220786710674505,11.992301490362843,1.5089176534377957,0.4281110079078355,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 31, 0: 9}","{1: 0.5, 0: 0.5}","{1: 0.775, 0: 0.225}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,70,0.01693233399419114,4,0.525,0.07559289460184544,0.24,0.6,0.15,-0.022222335547179742,-0.008816855753646678,0.007628339378396708,0.29093723272571925,8.838258950735787,1.3712333983633134,0.46960901079237155,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 35, 0: 5}","{1: 0.5, 0: 0.5}","{1: 0.875, 0: 0.125}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,70,0.018668951001018286,5,0.5,0.0,0.28571428571428575,0.5,0.2,-0.023130272092194343,-0.016684045881126174,0.0,0.27390509434455745,11.083606722984312,1.4867475503866063,0.44940141915965526,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 32, 0: 8}","{1: 0.5, 0: 0.5}","{1: 0.8, 0: 0.2}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,70,0.01735483994707465,6,0.525,0.0657951694959769,0.6415094339622641,0.5151515151515151,0.85,-0.02038933177946005,-0.012492680070271326,0.004680958342953936,0.289273005274841,11.024526036294617,1.4022196978321855,0.49618332094248563,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 33, 0: 7}","{1: 0.5, 0: 0.5}","{1: 0.825, 0: 0.175}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,70,0.01700868597254157,7,0.575,0.1796053020267749,0.6666666666666665,0.5483870967741935,0.85,0.005032331734224622,0.004699432151948306,0.030716910179446128,0.24903055854774472,11.160518777045501,1.5388597060628333,0.4162517606991511,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 31, 1: 9}","{1: 0.5, 0: 0.5}","{0: 0.775, 1: 0.225}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,70,0.01686112000606954,8,0.525,0.05986843400892497,0.6274509803921569,0.5161290322580645,0.8,-0.01927938613767234,-0.015664773839827686,0.003366801200017094,0.2442018532024565,10.805168495372348,1.56407512292692,0.4348335490796119,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 31, 0: 9}","{1: 0.5, 0: 0.5}","{1: 0.775, 0: 0.225}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,70,0.01707175199408084,9,0.525,0.05986843400892497,0.3448275862068966,0.5555555555555556,0.25,-0.01927938613767234,-0.015664773839827686,0.003366801200017094,0.24186791072684283,11.099235619289507,1.5165410601378544,0.4031596663396427,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 31, 0: 9}","{1: 0.5, 0: 0.5}","{1: 0.775, 0: 0.225}",40,100,False,,,,,,,,,,,,,,,,,
Concat,nutrimouse_genotype,40,80,0.01593655999749899,0,0.5,0.030831320798910367,0.30389363722697055,0.35714285714285715,0.3333333333333333,-0.020255452503773568,-0.01460520310360566,0.033209384970227684,0.7426271196146514,10.362181118712117,2.6333339382072745,0.3920736614891296,0.5,0.3333333333333333,"{1: 20, 0: 20}","{nan: 32, 0.0: 7, 1.0: 1}","{1: 0.5, 0: 0.5}","{nan: 0.8, 0.0: 0.175, 1.0: 0.025}",8,20,True,0.625,0.3779644730092272,0.7272727272727273,0.5714285714285714,1.0,9.160129174271869e-16,0.0,0.2537424636500439,0.2975217533458645,3.3607073898525788,0.4647059890954015,0.8788439589595082,0.5,0.3333333333333333,"{1: 4, 0: 4}","{1: 0.5, 0: 0.5}",{}
