alg,dataset,n_samples,% incomplete samples,time,execution,ACC,MCC,F1,precision,recall,ami,ari,completeness,silhouette,vrc,db,dunn,random_acc,random_f1,label_sizes,cluster_sizes,relative_label_sizes,relative_cluster_sizes,n_clustered_samples,percentage_clustered_samples,sub_ACC,sub_MCC,sub_F1,sub_precision,sub_recall,sub_ami,sub_ari,sub_completeness,sub_silhouette,sub_vrc,sub_db,sub_dunn,sub_random_acc,sub_random_f1,sub_label_sizes,sub_relative_label_sizes,comments
DFMF,nutrimouse_genotype,40,90,0.1320156609872356,5,0.625,0.3779644730092272,0.7272727272727273,0.5714285714285714,1.0,0.1559243573816771,0.0518638573743922,0.253742463650044,0.6249708999568109,51.02136950653384,0.6669690970451452,0.3531409409115715,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 35, 0: 5}","{1: 0.5, 0: 0.5}","{1: 0.875, 0: 0.125}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_genotype,40,90,0.1333471169928088,6,0.575,0.1679677532867562,0.4516129032258064,0.6363636363636364,0.35,0.0016737355340166,0.002094103789019,0.0242179568454082,0.3876368673977349,23.036849607419672,1.214246211463858,0.0978490934512676,0.5,0.3333333333333333,"{1: 20, 0: 20}","{1: 29, 0: 11}","{1: 0.5, 0: 0.5}","{1: 0.725, 0: 0.275}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_genotype,40,90,0.131505669967737,7,0.525,0.0657951694959769,0.6415094339622641,0.5151515151515151,0.85,-0.02038933177946,-0.0124926800702713,0.0046809583429539,0.5070343335238436,39.87415956857324,0.748684801413692,0.4084641032809349,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 33, 1: 7}","{1: 0.5, 0: 0.5}","{0: 0.825, 1: 0.175}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_genotype,40,90,0.1342636750196106,8,0.525,0.0559892510955854,0.6122448979591838,0.5172413793103449,0.75,-0.0185269345131419,-0.0183234081539166,0.0026676934882496,0.4988692750728439,49.94168859922224,0.7994488134454977,0.2570539030495309,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 29, 1: 11}","{1: 0.5, 0: 0.5}","{0: 0.725, 1: 0.275}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_genotype,40,90,0.1323608430102467,9,0.55,0.125,0.6538461538461537,0.53125,0.85,-0.0096200150392481,-0.0065172054223149,0.0157479399681345,0.5442749444620949,48.75667285601778,0.7636180748417744,0.1895887521410326,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 32, 1: 8}","{1: 0.5, 0: 0.5}","{0: 0.8, 1: 0.2}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,0,0.135551179992035,0,0.35,0.1915847875797394,0.3407203907203907,0.3615384615384615,0.35,0.0672908369016084,0.0244940321743642,0.2211929855227935,0.1831849679829586,28.39475166561835,1.4463529515708071,0.2147942077453217,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 13, 4: 10, 1: 8, 2: 5, 3: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.325, 4: 0.25, 1: 0.2, 2: 0.125, 3: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,0,0.1337600559927523,1,0.425,0.2904737509655563,0.4174113605692553,0.4767099567099566,0.425,0.101199441552974,0.0759036144578313,0.2545957695636757,0.1923141854268091,25.94495255662512,1.4056882942999498,0.2123017054480829,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 14, 0: 11, 2: 7, 1: 5, 4: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.35, 0: 0.275, 2: 0.175, 1: 0.125, 4: 0.075}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,0,0.1353804399841465,2,0.45,0.3162277660168379,0.4319298245614035,0.4394805194805194,0.45,0.1945111864668411,0.1435457953936797,0.3261349323933201,0.1750112001665906,19.728143218401616,1.4609861745709782,0.2859310186153377,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 11, 0: 10, 2: 8, 3: 7, 4: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.275, 0: 0.25, 2: 0.2, 3: 0.175, 4: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,0,0.1339474589913152,3,0.45,0.3243745600673012,0.4413072815818811,0.5078787878787878,0.45,0.168477797749825,0.1127596439169139,0.3166664702096255,0.168077651043205,25.272731935116703,1.4791705947534528,0.3294419317434829,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 15, 4: 11, 3: 5, 0: 5, 2: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.375, 4: 0.275, 3: 0.125, 0: 0.125, 2: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,0,0.1348476610146463,4,0.475,0.3518131664557951,0.4843512043512044,0.5599999999999999,0.475,0.2164020764461078,0.1261744966442953,0.3507967194263567,0.1589891557243642,17.355165173668983,1.4660473285733135,0.1847780681528066,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{4: 12, 2: 10, 1: 10, 0: 5, 3: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{4: 0.3, 2: 0.25, 1: 0.25, 0: 0.125, 3: 0.075}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,0,0.1330404670443385,5,0.425,0.2850614532039165,0.4202380952380952,0.4293956043956043,0.425,0.1666272443016341,0.1231752797016515,0.3032135499206732,0.1599792707815068,20.95989867837588,1.6493755826309666,0.1987725338917917,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 13, 2: 8, 0: 7, 4: 6, 1: 6}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.325, 2: 0.2, 0: 0.175, 4: 0.15, 1: 0.15}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,0,0.1345781959826126,6,0.4,0.259499648053841,0.3984415584415585,0.4706959706959707,0.4,0.1197261935480666,0.0510385756676557,0.2731354453949289,0.2068215834836161,24.53796301304313,1.3811586599938714,0.3053878633807533,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 13, 0: 13, 1: 7, 4: 4, 3: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.325, 0: 0.325, 1: 0.175, 4: 0.1, 3: 0.075}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,0,0.1335693330038339,7,0.425,0.2855201203600804,0.4010025062656641,0.3984848484848484,0.425,0.1555774632604056,0.10302066772655,0.2944145912549122,0.1043016513619912,18.877940333968365,1.648643763263325,0.1901949915496606,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 11, 4: 11, 0: 8, 2: 6, 1: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.275, 4: 0.275, 0: 0.2, 2: 0.15, 1: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,0,0.1343397870077751,8,0.45,0.3214121732666125,0.4567765567765567,0.5248717948717949,0.45,0.1447926064871845,0.0681240467717336,0.2915955256510866,0.2186949048226543,25.69542669639444,1.3421293026698646,0.3593113537661142,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 13, 0: 12, 2: 6, 4: 5, 3: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.325, 0: 0.3, 2: 0.15, 4: 0.125, 3: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,0,0.1340172410127706,9,0.475,0.3538459462002978,0.4578282828282828,0.505,0.475,0.1958244475303817,0.1377281947261663,0.3361235686797895,0.1419576143933919,22.55429214822888,1.5662022927708574,0.256810503711248,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 14, 1: 10, 0: 8, 2: 4, 4: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.35, 1: 0.25, 0: 0.2, 2: 0.1, 4: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,10,0.1352131790481507,0,0.35,0.1895850521870845,0.3413574660633484,0.3447619047619047,0.35,0.0387470276052648,0.0197636949516648,0.1928337787221339,0.0833404131892639,12.68814310415634,1.9247184730022973,0.2008218389288319,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 12, 4: 9, 1: 7, 3: 7, 0: 5}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.3, 4: 0.225, 1: 0.175, 3: 0.175, 0: 0.125}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,10,0.1339153330191038,1,0.3,0.1278274981412284,0.2965367965367965,0.3238095238095237,0.3,0.0190016987506008,-0.0093167701863354,0.1798549812573074,0.2016121835694544,27.5754201334402,1.3617168992057898,0.320759181295891,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 14, 3: 8, 4: 8, 0: 6, 2: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.35, 3: 0.2, 4: 0.2, 0: 0.15, 2: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,10,0.1350741979549639,2,0.4,0.2672612419124244,0.3894505494505494,0.4933333333333333,0.4,0.0747212034524146,0.0463503649635036,0.2431220741617242,0.1889440893737462,16.9673919147532,1.6937685111539893,0.3180886352459423,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 18, 2: 10, 1: 6, 4: 4, 3: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.45, 2: 0.25, 1: 0.15, 4: 0.1, 3: 0.05}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,10,0.1338842919794842,3,0.4,0.2523772325625343,0.383608342122274,0.382020202020202,0.4,0.0852117429950764,0.0565874730021598,0.2317807545671096,0.1696260540894636,21.18335366257376,1.3878815040972972,0.2607763107651721,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 11, 3: 9, 4: 9, 1: 6, 2: 5}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.275, 3: 0.225, 4: 0.225, 1: 0.15, 2: 0.125}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,10,0.1345643160166219,4,0.425,0.2924298252618955,0.4196336996336997,0.5327472527472528,0.425,0.1275100187843897,0.0633858267716535,0.2791078503003197,0.0833659400606754,18.76919801871796,1.7983672614471076,0.1506437832582383,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 13, 3: 13, 1: 7, 2: 5, 4: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.325, 3: 0.325, 1: 0.175, 2: 0.125, 4: 0.05}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,10,0.1325585850281641,5,0.425,0.2964635306407855,0.3712918660287081,0.3826839826839826,0.425,0.107772259385418,0.0767045454545454,0.2615374332368844,0.0259690723286521,14.02108942977714,1.4323959067541796,0.1843811273033067,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{4: 14, 1: 11, 2: 11, 0: 3, 3: 1}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{4: 0.35, 1: 0.275, 2: 0.275, 0: 0.075, 3: 0.025}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,10,0.1341181610478088,6,0.425,0.2924298252618955,0.4233798238374898,0.4909090909090909,0.425,0.119286150641839,0.0710629921259842,0.2735737112616572,0.2315458768943055,27.014029459066023,1.1854751216911483,0.305064275631728,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 15, 0: 11, 4: 6, 1: 5, 3: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.375, 0: 0.275, 4: 0.15, 1: 0.125, 3: 0.075}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,10,0.1336948070093058,7,0.4,0.2546170098755978,0.388647561588738,0.4055555555555555,0.4,0.0321008054101877,0.0224436287362349,0.1894250539400931,0.2020585186252636,23.81135980977862,1.3715226111644778,0.2615468546525623,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 12, 3: 10, 2: 9, 4: 5, 1: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.3, 3: 0.25, 2: 0.225, 4: 0.125, 1: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,10,0.1352037720498629,8,0.475,0.3535533905932737,0.4658266879319511,0.536060606060606,0.475,0.0637704264960031,0.0601931875953228,0.2196118227861338,0.1322291734185753,16.755226825740372,1.3894173026752097,0.1087347877762762,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 12, 2: 11, 3: 10, 0: 4, 4: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.3, 2: 0.275, 3: 0.25, 0: 0.1, 4: 0.075}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,10,0.1334720200393349,9,0.375,0.2242484254612261,0.3649218428630194,0.381031746031746,0.375,0.2487210390834526,0.1226502311248074,0.3798199230568015,0.2263684540877524,17.877402685363563,1.382055309950773,0.3004138949537488,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 14, 4: 9, 1: 8, 2: 5, 3: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.35, 4: 0.225, 1: 0.2, 2: 0.125, 3: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,20,0.1342817079857923,0,0.425,0.2956944929494321,0.4352824368613842,0.5770454545454545,0.425,0.0713418533659568,0.0291845493562231,0.2336243968765312,0.1949694413252658,16.793154680656333,1.4236506287152624,0.2065254145564925,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 16, 4: 11, 2: 6, 0: 5, 3: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.4, 4: 0.275, 2: 0.15, 0: 0.125, 3: 0.05}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,20,0.133879897010047,1,0.4,0.2544109256573922,0.4000956937799043,0.4463203463203463,0.4,0.0159206021255641,0.007570977917981,0.17408600468176,0.2182251247479154,31.853109326866523,1.150256339956026,0.1402219392355154,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 11, 2: 11, 0: 8, 3: 7, 4: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.275, 2: 0.275, 0: 0.2, 3: 0.175, 4: 0.075}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,20,0.1347404810367152,2,0.425,0.2873771813696092,0.4228070175438597,0.4736363636363636,0.425,0.1047275249485832,0.0649714582252205,0.2533346630796556,0.1598730938597253,16.36088791845604,1.5469701140184084,0.2497084055410005,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 11, 3: 11, 0: 10, 4: 4, 2: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.275, 3: 0.275, 0: 0.25, 4: 0.1, 2: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,20,0.2133927259710617,3,0.4,0.2564945880212885,0.3571428571428571,0.3299999999999999,0.4,0.100726718319648,0.0729508196721311,0.2490207236833685,0.1434901350909367,22.79376004899442,1.3149915799838223,0.2026187933583738,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 12, 1: 10, 4: 10, 3: 6, 2: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.3, 1: 0.25, 4: 0.25, 3: 0.15, 2: 0.05}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,20,0.1345128829707391,4,0.375,0.2196095317983555,0.3738842203548086,0.3801587301587302,0.375,0.0530662541077853,0.0341221794166208,0.2022072766613426,0.0090878515930158,14.3352482919086,2.087055805373188,0.1680702668105061,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 10, 4: 9, 0: 8, 1: 7, 3: 6}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.25, 4: 0.225, 0: 0.2, 1: 0.175, 3: 0.15}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,20,0.1329824050189927,5,0.425,0.2841507114090309,0.4216993464052287,0.440952380952381,0.425,0.1318758552020478,0.0801292407108239,0.2716931706866228,0.2152970964790097,29.830335687975143,1.2985927605341434,0.2222232200542711,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{4: 10, 3: 10, 1: 9, 0: 7, 2: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{4: 0.25, 3: 0.25, 1: 0.225, 0: 0.175, 2: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,20,0.1337601389968767,6,0.375,0.2253613277084913,0.3737280263596053,0.4137662337662338,0.375,0.008971564945158,0.0097116843702579,0.1739584443090787,0.1831143669950019,17.63269917298679,1.520632443245172,0.2447195274886262,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 14, 2: 11, 0: 6, 4: 5, 3: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.35, 2: 0.275, 0: 0.15, 4: 0.125, 3: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,20,0.1349707299959845,7,0.4,0.2517765718952203,0.395982905982906,0.4042857142857142,0.4,0.1516885283790612,0.0786064235166031,0.2873187473617473,0.0490884123421641,16.732563871788564,1.8991203125127647,0.0866127057911048,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 10, 1: 10, 2: 8, 0: 7, 4: 5}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.25, 1: 0.25, 2: 0.2, 0: 0.175, 4: 0.125}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,20,0.1332501079887151,8,0.375,0.2270621920471109,0.3558696205755029,0.4115384615384615,0.375,0.0228018546441662,0.0047477744807121,0.1861969536360213,0.1206174810315821,17.986944370730154,1.3798528211219274,0.2232532314496089,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 13, 3: 12, 0: 9, 1: 3, 4: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.325, 3: 0.3, 0: 0.225, 1: 0.075, 4: 0.075}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,20,0.1369874990195967,9,0.375,0.2251746930365532,0.3479160225963295,0.3555555555555555,0.375,0.1003044421734973,0.0665314401622718,0.2532303245410198,0.2039394117923795,22.56233978311827,1.561958244361737,0.2628817255832033,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 15, 4: 9, 0: 6, 2: 5, 1: 5}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.375, 4: 0.225, 0: 0.15, 2: 0.125, 1: 0.125}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,30,0.1335952379740774,0,0.4,0.2550306852253353,0.3863436563436563,0.4014285714285714,0.4,-0.0051362224075032,0.0275430359937402,0.1586368368596243,0.0541128514166471,17.548847130315014,1.756377539423846,0.1615528155310479,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{4: 14, 0: 8, 1: 7, 2: 6, 3: 5}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{4: 0.35, 0: 0.2, 1: 0.175, 2: 0.15, 3: 0.125}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,30,0.1345436190022155,1,0.35,0.1999111703265087,0.3354112554112555,0.4602564102564102,0.35,0.1112447129220966,0.0433624253559944,0.275468820479487,0.2802323261420512,29.168729550920155,1.0627755817960138,0.2317350374193376,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 16, 4: 13, 0: 6, 2: 3, 3: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.4, 4: 0.325, 0: 0.15, 2: 0.075, 3: 0.05}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,30,0.134416208951734,2,0.35,0.1938107436149183,0.3428571428571428,0.3985347985347985,0.35,0.0073365209662285,-0.0038057085628442,0.1698183467671576,0.168493198017313,30.10979139976925,1.6542195443942052,0.220476428368428,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 13, 3: 12, 1: 7, 4: 6, 2: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.325, 3: 0.3, 1: 0.175, 4: 0.15, 2: 0.05}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,30,0.1354372830246575,3,0.35,0.1964522384441276,0.3396751075011944,0.45,0.35,0.0296279397016917,0.0123254694270582,0.1949125398357515,0.260261580153657,23.19832208877751,1.2632578788467232,0.3126102554338886,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 15, 1: 12, 2: 6, 4: 5, 0: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.375, 1: 0.3, 2: 0.15, 4: 0.125, 0: 0.05}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,30,0.1605578050366602,4,0.35,0.1895850521870845,0.335656108597285,0.3379365079365078,0.35,0.0561684438536106,0.0448979591836734,0.2077092800956937,0.1673322941957217,20.002366161668053,1.459850364024596,0.2432971075603482,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 12, 0: 9, 4: 7, 2: 7, 1: 5}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.3, 0: 0.225, 4: 0.175, 2: 0.175, 1: 0.125}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,30,0.1397414520033635,5,0.325,0.1615089530124319,0.3255844155844156,0.3948717948717948,0.325,-0.0376368960088272,-0.042864296444667,0.1324945167117298,0.0989339295600131,21.00989810309608,1.5013376152167068,0.1130545430751523,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 13, 2: 12, 0: 8, 3: 4, 4: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.325, 2: 0.3, 0: 0.2, 3: 0.1, 4: 0.075}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,30,0.1385423319879919,6,0.45,0.3208822270310124,0.456453634085213,0.5274475524475525,0.45,0.2162810335633898,0.119161982626469,0.3527766173281039,0.0641928809963372,16.723252326159415,2.2059965620300668,0.1286988267765025,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 13, 4: 11, 1: 8, 3: 4, 0: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.325, 4: 0.275, 1: 0.2, 3: 0.1, 0: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,30,0.1389238760457374,7,0.475,0.3623443152276268,0.4323618410574933,0.4502564102564103,0.475,0.2279564721556482,0.1431818181818182,0.3764671893630719,0.2011711371043519,21.11765317611136,1.2886827788591495,0.1841494583466499,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 15, 0: 13, 1: 5, 3: 5, 4: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.375, 0: 0.325, 1: 0.125, 3: 0.125, 4: 0.05}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,30,0.1384732850128784,8,0.325,0.1583674740021758,0.3205882352941177,0.3404761904761904,0.325,0.010779788727831,-0.0014917421417155,0.1693475387859036,0.1921530140206997,37.53728340348846,1.3628295883087134,0.2284738007932854,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 12, 1: 9, 4: 8, 3: 7, 0: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.3, 1: 0.225, 4: 0.2, 3: 0.175, 0: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,30,0.138884661020711,9,0.425,0.2885564115239496,0.4131313131313131,0.4347619047619047,0.425,0.1871497482234677,0.1129098360655737,0.3269536722757837,0.163568765176756,19.05872964998284,1.5043925036706216,0.1655799746583102,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 14, 4: 10, 3: 6, 2: 6, 1: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.35, 4: 0.25, 3: 0.15, 2: 0.15, 1: 0.1}",40,100,,,,,,,,,,,,,,,,,
DFMF,nutrimouse_diet,40,40,0.1392121620010584,0,0.375,0.2246175589217087,0.3629020979020979,0.3883333333333333,0.375,0.0191521040265337,0.0235053653551354,0.1803201216258004,0.2636694004104825,27.94632679699717,1.285258019852321,0.3403246065125014,0.2,0.0666666666666666,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 12, 4: 12, 0: 8, 3: 5, 2: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.3, 4: 0.3, 0: 0.2, 3: 0.125, 2: 0.075}",40,100,,,,,,,,,,,,,,,,,
